,code,clientType,registrationMode,planName,accident,duration,country,netSales,netProfit,gender,age
44493,EPX,Basic,Online,A,0,18,SINGAPORE,20,0,,36
44494,EPX,Basic,Online,A,0,86,AUSTRALIA,22,0,,70
44495,EPX,Basic,Online,A,0,10,SINGAPORE,20,0,,41
44496,EPX,Basic,Online,A,0,29,SINGAPORE,20,0,,28
44497,EPX,Basic,Online,A,0,10,UNITED STATES,29,0,,33
44498,EPX,Basic,Online,A,0,19,MALAYSIA,20,0,,36
44499,EPX,Basic,Online,A,0,5,THAILAND,20,0,,24
44500,JWT,Premium,Online,Z,0,3,INDIA,31,12.4,M,118
44501,RAB,Premium,Online,Z,0,22,BRUNEI DARUSSALAM,23,9.2,M,22
44502,RAB,Premium,Online,Z,0,109,BRUNEI DARUSSALAM,50,20,,20
44503,LWC,Basic,Online,H,0,364,UNITED STATES,287.25,186.71,F,68
44504,LWC,Basic,Online,U,0,9,MALAYSIA,25,16.25,F,36
44505,SSI,Premium,Online,W,0,22,SINGAPORE,1.35,0.38,,48
44506,SSI,Premium,Online,W,0,2,SINGAPORE,5.92,1.66,,48
44507,SSI,Premium,Online,W,0,3,SINGAPORE,1.8,0.5,,48
44508,SSI,Premium,Online,W,0,52,SINGAPORE,2.51,0.7,,48
44509,SSI,Premium,Online,W,0,29,SINGAPORE,6.56,1.84,,48
44510,JZI,Premium,Online,I,0,159,CHINA,50,17.5,M,32
44511,JZI,Premium,Online,I,0,31,THAILAND,22,7.7,M,58
44512,JZI,Premium,Online,I,0,16,CHINA,35,12.25,M,25
44513,JZI,Premium,Online,I,0,39,CHINA,35,12.25,M,35
44514,JZI,Premium,Online,I,0,71,CHINA,35,12.25,F,27
44515,JZI,Premium,Online,I,0,11,THAILAND,22,7.7,M,51
44516,JZI,Premium,Online,I,0,17,MALAYSIA,18,6.3,M,45
44517,JZI,Premium,Online,I,0,83,CHINA,22,7.7,M,29
44518,JZI,Premium,Online,I,0,150,AUSTRALIA,35,12.25,M,58
44519,JZI,Premium,Online,I,0,32,CHINA,26,9.1,M,58
44520,JZI,Premium,Online,I,0,48,"TAIWAN, PROVINCE OF CHINA",22,7.7,F,28
44521,JZI,Premium,Online,I,0,81,THAILAND,22,7.7,F,26
44522,JZI,Premium,Online,I,0,13,CHINA,26,9.1,M,54
44523,JZI,Premium,Online,I,0,81,THAILAND,22,7.7,M,26
44524,JZI,Premium,Online,I,0,6,"TAIWAN, PROVINCE OF CHINA",26,9.1,F,28
44525,JZI,Premium,Online,Z,0,17,AUSTRALIA,69,24.15,M,50
44526,EPX,Basic,Offline,B,0,12,MYANMAR,20,0,,118
44527,ART,Premium,Online,C,0,16,"IRAN, ISLAMIC REPUBLIC OF",0,15.16,M,48
44528,C2B,Premium,Online,J,0,53,SINGAPORE,20,5,F,78
44529,C2B,Premium,Online,J,0,4,SINGAPORE,16,4,F,55
44530,C2B,Premium,Online,J,0,6,SINGAPORE,16,4,F,30
44531,C2B,Premium,Online,J,0,21,SINGAPORE,21,5.25,F,32
44532,C2B,Premium,Online,J,0,25,SINGAPORE,13.5,3.38,M,70
44533,C2B,Premium,Online,J,0,2,SINGAPORE,13.5,3.38,M,55
44534,C2B,Premium,Online,J,0,12,SINGAPORE,33.5,8.38,M,57
44535,C2B,Premium,Online,J,0,8,SINGAPORE,27,6.75,M,37
44536,C2B,Premium,Online,J,0,2,SINGAPORE,27,6.75,M,22
44537,C2B,Premium,Online,J,0,27,SINGAPORE,24,6,M,61
44538,C2B,Premium,Online,J,0,21,SINGAPORE,27,6.75,F,28
44539,C2B,Premium,Online,J,0,22,SINGAPORE,33.5,8.38,F,63
44540,C2B,Premium,Online,J,0,8,SINGAPORE,20,5,F,24
44541,C2B,Premium,Online,J,0,21,SINGAPORE,16,4,F,29
44542,C2B,Premium,Online,J,0,14,SINGAPORE,26.5,6.63,F,44
44543,C2B,Premium,Online,J,0,5,SINGAPORE,16,4,F,41
44544,C2B,Premium,Online,J,0,19,SINGAPORE,60,15,F,56
44545,C2B,Premium,Online,J,0,10,SINGAPORE,27,6.75,F,32
44546,C2B,Premium,Online,J,0,19,SINGAPORE,0,4,F,41
44547,C2B,Premium,Online,J,0,6,SINGAPORE,16,4,F,27
44548,C2B,Premium,Online,J,0,12,SINGAPORE,26.5,6.63,M,43
44549,C2B,Premium,Online,J,0,6,SINGAPORE,16,4,M,27
44550,C2B,Premium,Online,R,0,16,SINGAPORE,95,23.75,M,29
44551,C2B,Premium,Online,R,0,72,SINGAPORE,168,42,F,43
44552,C2B,Premium,Online,R,0,41,SINGAPORE,57,14.25,F,28
44553,C2B,Premium,Online,R,0,14,SINGAPORE,22.5,5.63,F,27
44554,C2B,Premium,Online,R,0,4,SINGAPORE,22.5,5.63,F,38
44555,C2B,Premium,Online,R,0,5,SINGAPORE,22.5,5.63,M,41
44556,C2B,Premium,Online,R,0,14,SINGAPORE,57,14.25,F,38
44557,C2B,Premium,Online,R,0,72,SINGAPORE,48.5,12.13,F,57
44558,C2B,Premium,Online,R,0,4,SINGAPORE,22.5,5.63,M,61
44559,C2B,Premium,Online,R,0,180,SINGAPORE,557.4,139.35,F,82
44560,C2B,Premium,Online,R,0,3,SINGAPORE,18.5,4.63,M,36
44561,C2B,Premium,Online,R,0,47,SINGAPORE,57,14.25,F,34
44562,C2B,Premium,Online,R,0,4,SINGAPORE,22.5,5.63,M,57
44563,C2B,Premium,Online,R,0,4,SINGAPORE,22.5,5.63,M,55
44564,C2B,Premium,Online,R,0,4,SINGAPORE,18.5,4.63,F,64
44565,C2B,Premium,Online,R,1,14,SINGAPORE,62,15.5,F,26
44566,C2B,Premium,Online,R,0,34,SINGAPORE,29.5,7.38,M,50
44567,C2B,Premium,Online,N,0,14,SINGAPORE,105.6,26.4,F,25
44568,C2B,Premium,Online,E,0,384,SINGAPORE,161,40.25,F,29
44569,C2B,Premium,Online,E,0,365,SINGAPORE,161,40.25,M,32
44570,C2B,Premium,Online,E,0,365,SINGAPORE,193.2,48.3,M,28
44571,C2B,Premium,Online,E,0,365,SINGAPORE,216,54,M,44
44572,C2B,Premium,Online,E,0,365,SINGAPORE,216,54,F,26
44573,CWT,Basic,Online,Q,0,3,MALAYSIA,29.7,17.82,,35
44574,CWT,Basic,Online,Q,0,32,GREECE,0,47.52,,35
44575,CWT,Basic,Online,Q,0,53,"TAIWAN, PROVINCE OF CHINA",29.7,17.82,,50
44576,CWT,Basic,Online,Q,0,6,MALAYSIA,19.8,11.88,,35
44577,CWT,Basic,Online,Q,0,6,MALAYSIA,19.8,11.88,,37
44578,CWT,Basic,Online,Q,0,17,CANADA,39.6,23.76,,31
44579,CWT,Basic,Online,Q,0,16,MALAYSIA,29.7,17.82,,56
44580,CWT,Basic,Online,Q,0,212,NEW ZEALAND,138.6,83.16,,26
44581,CWT,Basic,Online,Q,0,3,MALAYSIA,19.8,11.88,,34
44582,CWT,Basic,Online,Q,0,16,CANADA,49.5,29.7,,31
44583,CWT,Basic,Online,Q,0,39,MALAYSIA,39.6,23.76,,44
44584,CWT,Basic,Online,Q,0,22,SPAIN,0,23.76,,59
44585,CWT,Basic,Online,Q,0,65,AUSTRALIA,69.3,41.58,,36
44586,CWT,Basic,Online,Q,0,18,MALAYSIA,0,17.82,,29
44587,CWT,Basic,Online,Q,0,13,AUSTRALIA,49.5,29.7,,40
44588,CWT,Basic,Online,Q,0,15,AUSTRALIA,49.5,29.7,,29
44589,CWT,Basic,Online,Q,0,59,UNITED KINGDOM,0,47.52,,45
44590,CWT,Basic,Online,Q,0,10,UNITED KINGDOM,99,59.4,,45
44591,CWT,Basic,Online,Q,0,13,"KOREA, REPUBLIC OF",29.7,17.82,,32
44592,CWT,Basic,Online,Q,0,86,THAILAND,49.5,29.7,,31
44593,CWT,Basic,Online,Q,0,59,MALAYSIA,19.8,11.88,,47
44594,CWT,Basic,Online,Q,0,83,NEW ZEALAND,0,59.4,,57
44595,CWT,Basic,Online,Q,0,7,NETHERLANDS,0,11.88,,54
44596,CWT,Basic,Online,Q,0,89,SWITZERLAND,99,59.4,,45
44597,CWT,Basic,Online,Q,0,20,THAILAND,29.7,17.82,,56
44598,CWT,Basic,Online,Q,0,52,AUSTRALIA,79.2,47.52,,31
44599,CWT,Basic,Online,Q,0,96,NEW ZEALAND,0,71.28,,37
44600,EPX,Basic,Online,B,0,18,VIET NAM,20,0,,36
44601,EPX,Basic,Online,B,0,95,INDIA,37,0,,36
44602,EPX,Basic,Online,B,0,60,UNITED KINGDOM,98,0,,36
44603,EPX,Basic,Online,B,0,21,PHILIPPINES,36,0,,36
44604,EPX,Basic,Online,B,0,12,INDONESIA,29,0,,36
44605,EPX,Basic,Online,B,0,25,HUNGARY,101,0,,36
44606,EPX,Basic,Online,B,0,25,MALAYSIA,20,0,,36
44607,EPX,Basic,Online,B,0,15,CHINA,59,0,,36
44608,EPX,Basic,Online,B,0,44,"TAIWAN, PROVINCE OF CHINA",25,0,,32
44609,EPX,Basic,Online,B,0,8,MALAYSIA,20,0,,36
44610,EPX,Basic,Online,B,0,117,EGYPT,51,0,,28
44611,EPX,Basic,Online,B,0,56,CHINA,37,0,,36
44612,EPX,Basic,Online,B,0,30,JAPAN,38,0,,44
44613,EPX,Basic,Online,B,0,3,MALAYSIA,20,0,,65
44614,EPX,Basic,Online,B,0,54,UNITED STATES,47,0,,34
44615,EPX,Basic,Online,B,0,61,TURKEY,0,0,,36
44616,EPX,Basic,Online,B,0,25,INDONESIA,20,0,,37
44617,EPX,Basic,Online,B,0,12,HONG KONG,62,0,,55
44618,EPX,Basic,Online,B,0,8,UNITED STATES,112,0,,31
44619,EPX,Basic,Online,B,0,28,THAILAND,20,0,,36
44620,EPX,Basic,Online,B,0,49,JAPAN,112,0,,36
44621,EPX,Basic,Online,B,0,34,UNITED STATES,80,0,,37
44622,EPX,Basic,Online,B,0,16,MALAYSIA,20,0,,36
44623,EPX,Basic,Online,B,0,63,PHILIPPINES,55,0,,36
44624,EPX,Basic,Online,B,0,71,CHINA,28,0,,36
44625,EPX,Basic,Online,B,0,117,TURKEY,112,0,,36
44626,EPX,Basic,Online,B,0,47,CAMBODIA,47,0,,36
44627,EPX,Basic,Online,B,0,14,MALAYSIA,20,0,,36
44628,EPX,Basic,Online,B,0,6,INDONESIA,32,0,,36
44629,EPX,Basic,Online,B,0,15,JAPAN,53,0,,36
44630,EPX,Basic,Online,B,0,165,INDONESIA,23,0,,56
44631,EPX,Basic,Online,K,0,20,HONG KONG,16,0,,36
44632,EPX,Basic,Online,K,0,11,SAUDI ARABIA,40,0,,36
44633,EPX,Basic,Online,K,0,94,CANADA,67,0,,23
44634,EPX,Basic,Online,K,0,37,JAPAN,80,0,,36
44635,EPX,Basic,Online,K,0,15,JAPAN,33,0,,36
44636,EPX,Basic,Online,K,0,21,INDONESIA,18,0,,36
44637,EPX,Basic,Online,K,0,18,INDIA,21,0,,47
44638,EPX,Basic,Online,K,0,1,MALAYSIA,10,0,,36
44639,EPX,Basic,Online,K,0,25,THAILAND,14,0,,28
44640,EPX,Basic,Online,K,0,20,THAILAND,30,0,,36
44641,EPX,Basic,Online,K,0,14,THAILAND,16,0,,36
44642,EPX,Basic,Online,K,0,83,THAILAND,15,0,,54
44643,EPX,Basic,Online,K,0,6,THAILAND,12,0,,28
44644,EPX,Basic,Online,K,0,20,THAILAND,24,0,,36
44645,EPX,Basic,Online,K,0,14,THAILAND,17,0,,36
44646,EPX,Basic,Online,K,0,20,SINGAPORE,16,0,,36
44647,EPX,Basic,Online,K,0,88,UNITED KINGDOM,58,0,,36
44648,EPX,Basic,Online,K,0,91,JAPAN,46,0,,36
44649,EPX,Basic,Online,K,0,104,SINGAPORE,74,0,,36
44650,EPX,Basic,Online,K,0,59,SINGAPORE,10,0,,59
44651,EPX,Basic,Online,K,0,8,MYANMAR,80,0,,36
44652,EPX,Basic,Online,K,0,49,"TAIWAN, PROVINCE OF CHINA",58,0,,41
44653,EPX,Basic,Online,K,0,25,INDONESIA,16,0,,37
44654,EPX,Basic,Online,K,0,18,AUSTRALIA,34,0,,36
44655,EPX,Basic,Online,K,0,70,UNITED STATES,80,0,,34
44656,EPX,Basic,Online,K,0,12,MALAYSIA,10,0,,36
44657,EPX,Basic,Online,K,0,60,JAPAN,25,0,,36
44658,EPX,Basic,Online,K,0,60,JAPAN,25,0,,36
44659,EPX,Basic,Online,K,0,60,JAPAN,25,0,,36
44660,EPX,Basic,Online,K,0,32,SINGAPORE,10,0,,31
44661,EPX,Basic,Online,K,0,60,JAPAN,25,0,,36
44662,EPX,Basic,Online,K,0,91,IRELAND,80,0,,36
44663,EPX,Basic,Online,K,0,62,THAILAND,80,0,,37
44664,EPX,Basic,Online,K,0,14,THAILAND,45,0,,27
44665,EPX,Basic,Online,K,0,90,JAPAN,38,0,,36
44666,EPX,Basic,Online,K,0,8,THAILAND,10,0,,40
44667,EPX,Basic,Online,K,0,6,VIET NAM,12,0,,36
44668,EPX,Basic,Online,K,0,17,MALAYSIA,14,0,,36
44669,EPX,Basic,Online,K,0,13,FRANCE,0,0,,36
44670,EPX,Basic,Online,K,0,78,INDONESIA,11,0,,36
44671,EPX,Basic,Online,K,0,21,MALAYSIA,18,0,,36
44672,EPX,Basic,Online,K,0,6,CHINA,52,0,,36
44673,EPX,Basic,Online,K,0,30,INDONESIA,10,0,,36
44674,EPX,Basic,Online,K,0,4,THAILAND,42,0,,39
44675,EPX,Basic,Online,K,0,22,CAMBODIA,10,0,,24
44676,EPX,Basic,Online,K,0,10,INDIA,80,0,,36
44677,EPX,Basic,Online,K,0,13,UNITED KINGDOM,10,0,,36
44678,EPX,Basic,Online,K,0,25,VIET NAM,11,0,,36
44679,EPX,Basic,Online,K,0,21,THAILAND,75,0,,36
44680,EPX,Basic,Online,K,0,75,JAPAN,54,0,,36
44681,EPX,Basic,Online,K,0,200,NEW ZEALAND,60,0,,36
44682,EPX,Basic,Online,K,0,23,CHINA,15,0,,36
44683,EPX,Basic,Online,K,0,39,INDONESIA,10,0,,52
44684,EPX,Basic,Online,A,0,1,INDIA,20,0,,36
44685,EPX,Basic,Online,A,0,1,PHILIPPINES,20,0,,36
44686,EPX,Basic,Online,A,0,3,UNITED KINGDOM,70,0,,36
44687,EPX,Basic,Online,A,0,1,MEXICO,64,0,,45
44688,EPX,Basic,Online,A,0,1,UNITED STATES,61,0,,34
44689,EPX,Basic,Online,A,0,3,CANADA,30,0,,45
44690,EPX,Basic,Online,A,0,22,CAMBODIA,20,0,,24
44691,EPX,Basic,Online,A,0,5,THAILAND,20,0,,36
44692,EPX,Basic,Online,A,0,84,THAILAND,0,0,,65
44693,EPX,Basic,Online,A,0,40,SINGAPORE,31,0,,36
44694,JWT,Premium,Online,Z,0,8,INDIA,31,12.4,M,118
44695,JWT,Premium,Online,Z,0,0,INDIA,31,12.4,M,118
44696,JWT,Premium,Online,Z,0,62,INDIA,78,31.2,F,118
44697,RAB,Premium,Online,Z,0,8,BRUNEI DARUSSALAM,15,6,M,39
44698,RAB,Premium,Online,Z,0,3,AUSTRALIA,15,6,,60
44699,LWC,Basic,Online,S,0,74,CHINA,54.75,35.59,F,35
44700,SSI,Premium,Online,W,0,44,SINGAPORE,11.24,3.15,,48
44701,JZI,Premium,Online,I,0,0,INDIA,22,7.7,M,36
44702,JZI,Premium,Online,I,0,15,THAILAND,18,6.3,M,48
44703,JZI,Premium,Online,I,0,9,INDONESIA,22,7.7,M,41
44704,JZI,Premium,Online,I,0,27,HONG KONG,26,9.1,M,48
44705,JZI,Premium,Online,I,0,58,PHILIPPINES,30,10.5,F,39
44706,JZI,Premium,Online,I,0,37,THAILAND,22,7.7,M,35
44707,JZI,Premium,Online,I,0,8,VIET NAM,22,7.7,M,53
44708,JZI,Premium,Online,I,0,13,VIET NAM,22,7.7,F,38
44709,JZI,Premium,Online,I,0,13,VIET NAM,22,7.7,F,37
44710,JZI,Premium,Online,I,0,54,MACAO,26,9.1,M,66
44711,JZI,Premium,Online,I,0,6,THAILAND,22,7.7,F,47
44712,JZI,Premium,Online,I,0,87,PHILIPPINES,33,11.55,F,32
44713,JZI,Premium,Online,I,0,8,VIET NAM,18,6.3,F,36
44714,JZI,Premium,Online,I,0,6,THAILAND,22,7.7,M,35
44715,JZI,Premium,Online,I,0,6,MALAYSIA,18,6.3,M,44
44716,JZI,Premium,Online,I,0,5,VIET NAM,22,7.7,M,41
44717,JZI,Premium,Online,I,0,57,HONG KONG,44,15.4,M,47
44718,JZI,Premium,Online,Z,0,23,"TAIWAN, PROVINCE OF CHINA",58,20.3,F,47
44719,JZI,Premium,Online,Z,0,30,CHINA,58,20.3,F,33
44720,JZI,Premium,Online,Z,0,10,CHINA,45,15.75,M,56
44721,EPX,Basic,Offline,B,0,27,MOROCCO,79,0,,118
44722,EPX,Basic,Offline,B,0,11,CHINA,64,0,,118
44723,ART,Premium,Online,Z,0,38,HONG KONG,51,17.85,M,118
44724,C2B,Premium,Online,J,0,12,SINGAPORE,26.5,6.63,M,23
44725,C2B,Premium,Online,J,0,26,SINGAPORE,69.5,17.38,F,39
44726,C2B,Premium,Online,J,1,17,SINGAPORE,60,15,F,67
44727,C2B,Premium,Online,J,0,50,SINGAPORE,20,5,M,27
44728,C2B,Premium,Online,J,0,25,SINGAPORE,80.5,20.13,F,28
44729,C2B,Premium,Online,J,0,5,SINGAPORE,16,4,F,31
44730,C2B,Premium,Online,J,0,10,SINGAPORE,40,10,M,28
44731,C2B,Premium,Online,J,0,48,SINGAPORE,125.5,31.38,F,75
44732,C2B,Premium,Online,J,0,8,SINGAPORE,27,6.75,F,36
44733,C2B,Premium,Online,J,0,11,SINGAPORE,40,10,M,34
44734,C2B,Premium,Online,J,0,22,SINGAPORE,39,9.75,F,35
44735,C2B,Premium,Online,J,0,5,SINGAPORE,16,4,M,43
44736,C2B,Premium,Online,J,0,4,SINGAPORE,16,4,F,31
44737,C2B,Premium,Online,J,0,3,SINGAPORE,16.2,4.05,F,50
44738,C2B,Premium,Online,J,0,17,SINGAPORE,27,6.75,F,25
44739,C2B,Premium,Online,J,0,32,SINGAPORE,16,4,M,22
44740,C2B,Premium,Online,R,0,10,SINGAPORE,27,6.75,F,25
44741,C2B,Premium,Online,R,0,9,SINGAPORE,29,7.25,M,64
44742,C2B,Premium,Online,R,0,37,SINGAPORE,22.5,5.63,F,46
44743,C2B,Premium,Online,R,0,13,SINGAPORE,34.8,8.7,F,51
44744,C2B,Premium,Online,R,0,11,SINGAPORE,29.5,7.38,M,61
44745,C2B,Premium,Online,R,0,3,SINGAPORE,18.5,4.63,F,26
44746,C2B,Premium,Online,N,0,10,SINGAPORE,69,17.25,F,42
44747,C2B,Premium,Online,N,0,10,SINGAPORE,57.5,14.38,M,76
44748,C2B,Premium,Online,N,0,10,SINGAPORE,105.6,26.4,F,32
44749,C2B,Premium,Online,E,0,365,SINGAPORE,216,54,F,45
44750,C2B,Premium,Online,E,0,365,SINGAPORE,216,54,M,31
44751,C2B,Premium,Online,E,0,366,SINGAPORE,216,54,F,27
44752,C2B,Premium,Online,E,0,365,SINGAPORE,161,40.25,M,52
44753,C2B,Premium,Online,E,0,364,SINGAPORE,216,54,M,31
44754,C2B,Premium,Online,E,0,382,SINGAPORE,216,54,F,31
44755,C2B,Premium,Online,E,0,367,SINGAPORE,216,54,F,33
44756,C2B,Premium,Online,E,0,372,SINGAPORE,259.2,64.8,F,47
44757,C2B,Premium,Online,E,0,371,SINGAPORE,216,54,M,70
44758,C2B,Premium,Online,E,0,371,SINGAPORE,216,54,F,67
44759,C2B,Premium,Online,E,0,386,SINGAPORE,216,54,F,33
44760,C2B,Premium,Online,D,0,387,SINGAPORE,239.5,59.88,F,47
44761,C2B,Premium,Online,D,1,367,SINGAPORE,399.6,99.9,F,61
44762,C2B,Premium,Online,D,1,416,SINGAPORE,287.4,71.85,M,27
44763,C2B,Premium,Online,D,0,399,SINGAPORE,333,83.25,F,57
44764,CWT,Basic,Online,Q,0,16,AUSTRALIA,89.1,53.46,,63
44765,CWT,Basic,Online,Q,0,16,BELGIUM,19.8,11.88,,43
44766,CWT,Basic,Online,Q,0,11,THAILAND,39.6,23.76,,37
44767,CWT,Basic,Online,Q,0,31,THAILAND,39.6,23.76,,24
44768,CWT,Basic,Online,Q,0,10,UNITED KINGDOM,79.2,47.52,,52
44769,CWT,Basic,Online,Q,0,141,NEW ZEALAND,128.7,77.22,,38
44770,CWT,Basic,Online,Q,0,3,THAILAND,19.8,11.88,,32
44771,CWT,Basic,Online,Q,0,21,MALAYSIA,19.8,11.88,,35
44772,CWT,Basic,Online,Q,0,12,FINLAND,29.7,17.82,,37
44773,CWT,Basic,Online,Q,0,79,AUSTRALIA,59.4,35.64,,36
44774,CWT,Basic,Online,Q,0,79,AUSTRALIA,59.4,35.64,,41
44775,CWT,Basic,Online,Q,0,25,AUSTRALIA,89.1,53.46,,34
44776,CWT,Basic,Online,Q,0,59,MALAYSIA,29.7,17.82,,31
44777,CWT,Basic,Online,Q,0,40,AUSTRALIA,69.3,41.58,,50
44778,CWT,Basic,Online,Q,0,44,AUSTRALIA,39.6,23.76,,53
44779,CWT,Basic,Online,Q,0,10,"KOREA, REPUBLIC OF",29.7,17.82,,40
44780,CWT,Basic,Online,Q,0,88,COLOMBIA,158.4,95.04,,54
44781,CWT,Basic,Online,Q,0,28,SPAIN,59.4,35.64,,31
44782,CWT,Basic,Online,Q,0,6,LITHUANIA,29.7,17.82,,22
44783,EPX,Basic,Online,B,0,22,CHINA,29,0,,36
44784,EPX,Basic,Online,B,0,32,VIET NAM,30,0,,36
44785,EPX,Basic,Online,B,0,9,THAILAND,21,0,,47
44786,EPX,Basic,Online,B,0,47,UNITED KINGDOM,88,0,,36
44787,EPX,Basic,Online,B,0,37,THAILAND,0,0,,36
44788,EPX,Basic,Online,B,0,7,CHINA,59,0,,36
44789,EPX,Basic,Online,B,0,6,MALAYSIA,30,0,,63
44790,EPX,Basic,Online,B,0,46,JAPAN,34,0,,36
44791,EPX,Basic,Online,B,0,59,UNITED STATES,112,0,,30
44792,EPX,Basic,Online,B,0,35,PHILIPPINES,38,0,,36
44793,EPX,Basic,Online,B,0,74,SPAIN,112,0,,36
44794,EPX,Basic,Online,B,0,6,THAILAND,20,0,,20
44795,EPX,Basic,Online,B,0,26,CANADA,0,0,,26
44796,EPX,Basic,Online,B,0,30,HONG KONG,20,0,,36
44797,EPX,Basic,Online,B,0,14,CHINA,34,0,,36
44798,EPX,Basic,Online,B,0,22,VIET NAM,20,0,,28
44799,EPX,Basic,Online,B,0,92,SINGAPORE,78,0,,36
44800,EPX,Basic,Online,B,0,4,VIET NAM,20,0,,43
44801,EPX,Basic,Online,B,0,87,SINGAPORE,0,0,,58
44802,EPX,Basic,Online,B,0,139,MYANMAR,20,0,,36
44803,EPX,Basic,Online,B,0,11,MALAYSIA,20,0,,36
44804,EPX,Basic,Online,B,0,24,CHINA,33,0,,36
44805,EPX,Basic,Online,B,0,10,HONG KONG,0,0,,36
44806,EPX,Basic,Online,B,0,37,UNITED STATES,80,0,,28
44807,EPX,Basic,Online,B,0,10,MACAO,86,0,,36
44808,EPX,Basic,Online,B,0,24,HONG KONG,25,0,,36
44809,EPX,Basic,Online,B,0,6,INDIA,33,0,,36
44810,EPX,Basic,Online,B,0,9,CHINA,112,0,,36
44811,EPX,Basic,Online,B,0,51,"KOREA, REPUBLIC OF",60,0,,36
44812,EPX,Basic,Online,B,0,22,VIET NAM,20,0,,36
44813,EPX,Basic,Online,B,0,7,INDIA,46,0,,36
44814,EPX,Basic,Online,B,0,6,THAILAND,43,0,,36
44815,EPX,Basic,Online,K,0,24,SINGAPORE,14,0,,36
44816,EPX,Basic,Online,K,0,7,"TAIWAN, PROVINCE OF CHINA",12,0,,36
44817,EPX,Basic,Online,K,0,18,THAILAND,15,0,,36
44818,EPX,Basic,Online,K,0,24,VIET NAM,11,0,,36
44819,EPX,Basic,Online,K,0,21,MALAYSIA,19,0,,36
44820,EPX,Basic,Online,K,0,8,MALAYSIA,41,0,,64
44821,EPX,Basic,Online,K,0,29,PHILIPPINES,10,0,,36
44822,EPX,Basic,Online,K,0,16,SINGAPORE,17,0,,36
44823,EPX,Basic,Online,K,0,24,CHINA,27,0,,36
44824,EPX,Basic,Online,K,0,5,INDONESIA,15,0,,36
44825,EPX,Basic,Online,K,0,7,SINGAPORE,35,0,,36
44826,EPX,Basic,Online,K,0,15,INDIA,10,0,,36
44827,EPX,Basic,Online,K,0,26,PHILIPPINES,19,0,,36
44828,EPX,Basic,Online,K,0,8,INDIA,29,0,,36
44829,EPX,Basic,Online,K,0,4,CAMBODIA,10,0,,36
44830,EPX,Basic,Online,K,0,8,VIET NAM,14,0,,48
44831,EPX,Basic,Online,K,0,40,CHINA,12,0,,26
44832,EPX,Basic,Online,K,0,9,CHINA,45,0,,36
44833,EPX,Basic,Online,K,0,3,MALAYSIA,10,0,,36
44834,EPX,Basic,Online,K,0,59,UNITED STATES,80,0,,29
44835,EPX,Basic,Online,K,0,50,JAPAN,37,0,,36
44836,EPX,Basic,Online,K,0,5,MALAYSIA,10,0,,36
44837,EPX,Basic,Online,K,0,89,CHINA,25,0,,36
44838,EPX,Basic,Online,K,0,78,CAMBODIA,18,0,,36
44839,EPX,Basic,Online,K,0,38,MYANMAR,10,0,,36
44840,EPX,Basic,Online,K,0,11,CHINA,45,0,,36
44841,EPX,Basic,Online,K,0,16,CHINA,22,0,,36
44842,EPX,Basic,Online,K,0,3,SINGAPORE,10,0,,32
44843,EPX,Basic,Online,K,0,97,MALAYSIA,10,0,,36
44844,EPX,Basic,Online,K,0,2,PHILIPPINES,10,0,,36
44845,EPX,Basic,Online,K,0,36,NETHERLANDS,80,0,,40
44846,EPX,Basic,Online,K,0,84,"TAIWAN, PROVINCE OF CHINA",64,0,,36
44847,EPX,Basic,Online,K,0,3,SINGAPORE,10,0,,36
44848,EPX,Basic,Online,K,0,18,VIET NAM,13,0,,36
44849,EPX,Basic,Online,K,0,29,CHINA,15,0,,36
44850,EPX,Basic,Online,K,0,15,SINGAPORE,26,0,,36
44851,EPX,Basic,Online,K,0,137,AUSTRALIA,53,0,,30
44852,EPX,Basic,Online,K,0,17,THAILAND,32,0,,46
44853,EPX,Basic,Online,K,0,4,CHINA,30,0,,36
44854,EPX,Basic,Online,K,0,258,RUSSIAN FEDERATION,77,0,,36
44855,EPX,Basic,Online,K,0,7,LAO PEOPLE'S DEMOCRATIC REPUBLIC,28,0,,36
44856,EPX,Basic,Online,K,0,3,SINGAPORE,13,0,,36
44857,EPX,Basic,Online,K,0,22,MYANMAR,10,0,,26
44858,EPX,Basic,Online,K,0,8,MALAYSIA,10,0,,51
44859,EPX,Basic,Online,K,0,31,MYANMAR,10,0,,36
44860,EPX,Basic,Online,K,0,14,CHINA,41,0,,36
44861,EPX,Basic,Online,K,0,15,JAPAN,61,0,,36
44862,EPX,Basic,Online,K,0,6,MALAYSIA,10,0,,36
44863,EPX,Basic,Online,K,0,7,MALAYSIA,10,0,,36
44864,EPX,Basic,Online,K,0,4,CHINA,10,0,,36
44865,EPX,Basic,Online,K,0,5,INDONESIA,14,0,,36
44866,EPX,Basic,Online,K,0,24,JAPAN,76,0,,36
44867,EPX,Basic,Online,K,0,6,"KOREA, REPUBLIC OF",38,0,,36
44868,EPX,Basic,Online,K,0,10,SOUTH AFRICA,80,0,,36
44869,EPX,Basic,Online,K,0,10,CAMBODIA,23,0,,36
44870,EPX,Basic,Online,A,0,10,CHINA,24,0,,36
44871,EPX,Basic,Online,A,0,16,INDONESIA,20,0,,59
44872,EPX,Basic,Online,A,0,13,INDIA,23,0,,36
44873,EPX,Basic,Online,A,0,20,SINGAPORE,20,0,,29
44874,EPX,Basic,Online,A,0,6,MALAYSIA,20,0,,36
